"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId"
"2025-06-18 10:29:17",1750242557277,"analyzer2-phi.vercel.app/api/call-status/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"dt7nm-1750242557254-cdc5cf44f632","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/call-status/[id]","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",46,"fra1",150,1769,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BZAX24TNHJFEQMGBYJC2","qHxJG4FT1VA5"
"2025-06-18 10:29:17",1750242557258,"analyzer2-phi.vercel.app/api/call-status/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"dt7nm-1750242557254-cdc5cf44f632","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",-1,"fra1",-1,-1,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BZAAB2YP6NFAAS5GC5QC","iudbJT0AdmRm"
"2025-06-18 10:29:16",1750242556437,"analyzer2-phi.vercel.app/api/call-logs/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"9nfnk-1750242556408-bfa84acd4c3e","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/call-logs/[id]","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",46,"fra1",125,1769,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BYGNZYT4RA56YQ6R6V25","e4WhUcjOnZ2e"
"2025-06-18 10:29:16",1750242556413,"analyzer2-phi.vercel.app/api/call-logs/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"9nfnk-1750242556408-bfa84acd4c3e","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",-1,"fra1",-1,-1,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BYFXT0FS8T89XAR70SQW","iudbJT0AdmRm"
"2025-06-18 10:29:16",1750242556282,"analyzer2-phi.vercel.app/api/call-status/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"2njqh-1750242556254-2034af0e872d","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/call-status/[id]","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",10,"fra1",150,1769,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BYBT1MM98D0DVHASC8CW","qHxJG4FT1VA5"
"2025-06-18 10:29:16",1750242556260,"analyzer2-phi.vercel.app/api/call-status/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"2njqh-1750242556254-2034af0e872d","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",-1,"fra1",-1,-1,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BYB4RT31NRWJK2TP15T7","iudbJT0AdmRm"
"2025-06-18 10:29:15",1750242555454,"analyzer2-phi.vercel.app/api/call-logs/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"qf4ff-1750242555430-ad461dd1bb13","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/call-logs/[id]","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",51,"fra1",125,1769,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BXHYDXZ01SW6W0STWJPQ","e4WhUcjOnZ2e"
"2025-06-18 10:29:15",1750242555435,"analyzer2-phi.vercel.app/api/call-logs/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"qf4ff-1750242555430-ad461dd1bb13","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",-1,"fra1",-1,-1,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BXHBF15S4M7S5PZ6XJYS","iudbJT0AdmRm"
"2025-06-18 10:29:15",1750242555284,"analyzer2-phi.vercel.app/api/call-status/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"w9gtq-1750242555256-366c6601dad0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/call-status/[id]","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",13,"fra1",150,1769,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BXCM8JZPTQTRR3YKWFV8","qHxJG4FT1VA5"
"2025-06-18 10:29:15",1750242555261,"analyzer2-phi.vercel.app/api/call-status/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"w9gtq-1750242555256-366c6601dad0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",-1,"fra1",-1,-1,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BXBXS8T21TAQ3Z91DJ62","iudbJT0AdmRm"
"2025-06-18 10:29:14",1750242554420,"analyzer2-phi.vercel.app/api/call-logs/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"qf4ff-1750242554387-270309d7d6d5","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/call-logs/[id]","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",41,"fra1",125,1769,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BWHMZCMEEA2B4H4T3MPS","e4WhUcjOnZ2e"
"2025-06-18 10:29:14",1750242554397,"analyzer2-phi.vercel.app/api/call-logs/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"qf4ff-1750242554387-270309d7d6d5","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",-1,"fra1",-1,-1,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BWGXKG4C58X036PCK9W5","iudbJT0AdmRm"
"2025-06-18 10:29:14",1750242554279,"analyzer2-phi.vercel.app/api/call-status/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"vhxr9-1750242554255-b6765381a55f","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/call-status/[id]","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",9,"fra1",150,1769,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BWD7MEFFDY699XD55W71","qHxJG4FT1VA5"
"2025-06-18 10:29:14",1750242554259,"analyzer2-phi.vercel.app/api/call-status/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"vhxr9-1750242554255-b6765381a55f","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",-1,"fra1",-1,-1,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BWCKM64J3W36CG1F37AX","iudbJT0AdmRm"
"2025-06-18 10:29:13",1750242553407,"analyzer2-phi.vercel.app/api/call-logs/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"vhxr9-1750242553376-d03bb9c183ca","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/call-logs/[id]","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",41,"fra1",125,1769,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BVHZ0GVAC5ZSYG10DPEM","e4WhUcjOnZ2e"
"2025-06-18 10:29:13",1750242553384,"analyzer2-phi.vercel.app/api/call-logs/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"vhxr9-1750242553376-d03bb9c183ca","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",-1,"fra1",-1,-1,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BVH81WEK1F0H1FGE1WWC","iudbJT0AdmRm"
"2025-06-18 10:29:13",1750242553272,"analyzer2-phi.vercel.app/api/call-status/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"dt7nm-1750242553251-3342586f185a","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/call-status/[id]","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",10,"fra1",150,1769,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BVDREYHG779ZM9NZ7MY2","qHxJG4FT1VA5"
"2025-06-18 10:29:13",1750242553255,"analyzer2-phi.vercel.app/api/call-status/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"dt7nm-1750242553251-3342586f185a","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",-1,"fra1",-1,-1,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BVD7KD21A80TTPRR2206","iudbJT0AdmRm"
"2025-06-18 10:29:12",1750242552494,"analyzer2-phi.vercel.app/api/call-logs/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"rhnrd-1750242552452-0f800d014ba5","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/call-logs/[id]","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",38,"fra1",125,1769,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BTNE4VBK1AD8HGTZK8JY","e4WhUcjOnZ2e"
"2025-06-18 10:29:12",1750242552470,"analyzer2-phi.vercel.app/api/call-logs/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"rhnrd-1750242552452-0f800d014ba5","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",-1,"fra1",-1,-1,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BTMP81MFDHA0AZCRPN3X","iudbJT0AdmRm"
"2025-06-18 10:29:12",1750242552331,"analyzer2-phi.vercel.app/api/call-status/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"2njqh-1750242552261-ea99dc034aad","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/call-status/[id]","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",10,"fra1",150,1769,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BTGBQ1SFRT36JKKKNA2E","qHxJG4FT1VA5"
"2025-06-18 10:29:12",1750242552266,"analyzer2-phi.vercel.app/api/call-status/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"2njqh-1750242552261-ea99dc034aad","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",-1,"fra1",-1,-1,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BTEA1G1VDCWS16MMG8NW","iudbJT0AdmRm"
"2025-06-18 10:29:11",1750242551416,"analyzer2-phi.vercel.app/api/call-logs/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"kxqvw-1750242551388-b015e5fc4ecf","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/call-logs/[id]","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",39,"fra1",125,1769,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BSKR4SNQS0DW4NQMAE9Z","e4WhUcjOnZ2e"
"2025-06-18 10:29:11",1750242551395,"analyzer2-phi.vercel.app/api/call-logs/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"kxqvw-1750242551388-b015e5fc4ecf","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",-1,"fra1",-1,-1,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BSK3CN4GH06BWSQFDX8A","iudbJT0AdmRm"
"2025-06-18 10:29:11",1750242551258,"analyzer2-phi.vercel.app/api/call-status/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"x5pvz-1750242551229-9fdfd89cdba2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/call-status/[id]","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",10,"fra1",150,1769,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BSETTAY19Q8N77MXRQJ3","qHxJG4FT1VA5"
"2025-06-18 10:29:11",1750242551234,"analyzer2-phi.vercel.app/api/call-status/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"x5pvz-1750242551229-9fdfd89cdba2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",-1,"fra1",-1,-1,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BSE21DXGYHCASRTN5Z98","iudbJT0AdmRm"
"2025-06-18 10:29:10",1750242550378,"analyzer2-phi.vercel.app/api/call-logs/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"7pl6v-1750242550350-dcf5f64d3013","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/call-logs/[id]","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",38,"fra1",125,1769,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BRKA355MVZ19Y2C2NAD0","e4WhUcjOnZ2e"
"2025-06-18 10:29:10",1750242550354,"analyzer2-phi.vercel.app/api/call-logs/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"7pl6v-1750242550350-dcf5f64d3013","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",-1,"fra1",-1,-1,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BRJKXJFGBKCPY6VP11JP","iudbJT0AdmRm"
"2025-06-18 10:29:10",1750242550243,"analyzer2-phi.vercel.app/api/call-status/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"ptp8z-1750242550214-e243e3463a67","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/call-status/[id]","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",9,"fra1",150,1769,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BRF3H4TE18VEH50RZJ1S","qHxJG4FT1VA5"
"2025-06-18 10:29:10",1750242550220,"analyzer2-phi.vercel.app/api/call-status/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"ptp8z-1750242550214-e243e3463a67","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",-1,"fra1",-1,-1,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BRECWAXW8DK4A48DZBMV","iudbJT0AdmRm"
"2025-06-18 10:29:09",1750242549486,"analyzer2-phi.vercel.app/api/call-logs/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"zlp6g-1750242549461-81db99440abd","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/call-logs/[id]","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",39,"fra1",125,1769,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BQQE9RNP2ZRHGN3YT716","e4WhUcjOnZ2e"
"2025-06-18 10:29:09",1750242549465,"analyzer2-phi.vercel.app/api/call-logs/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"zlp6g-1750242549461-81db99440abd","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",-1,"fra1",-1,-1,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BQPSTA5TZS76GEVRZVBG","iudbJT0AdmRm"
"2025-06-18 10:29:09",1750242549356,"analyzer2-phi.vercel.app/api/call-status/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"zlp6g-1750242549312-84f311f1cc67","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/call-status/[id]","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",10,"fra1",150,1769,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BQKC7ZQGVRJB37VC2NSC","qHxJG4FT1VA5"
"2025-06-18 10:29:09",1750242549333,"analyzer2-phi.vercel.app/api/call-status/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"zlp6g-1750242549312-84f311f1cc67","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",-1,"fra1",-1,-1,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BQJN3G69T8XN8MG27TJP","iudbJT0AdmRm"
"2025-06-18 10:29:08",1750242548431,"analyzer2-phi.vercel.app/api/call-logs/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"dgf5k-1750242548403-5cb93a35c552","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/call-logs/[id]","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",45,"fra1",125,1769,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BPPF53KXAFC36BS5PPF9","e4WhUcjOnZ2e"
"2025-06-18 10:29:08",1750242548408,"analyzer2-phi.vercel.app/api/call-logs/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"dgf5k-1750242548403-5cb93a35c552","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",-1,"fra1",-1,-1,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BPNRGJXM2ZTW1WJCA9K8","iudbJT0AdmRm"
"2025-06-18 10:29:08",1750242548298,"analyzer2-phi.vercel.app/api/call-status/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"dgf5k-1750242548265-f67d75d18ac9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/call-status/[id]","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",12,"fra1",150,1769,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BPJA74M2NH1R2EG6V7JV","qHxJG4FT1VA5"
"2025-06-18 10:29:08",1750242548268,"analyzer2-phi.vercel.app/api/call-status/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"dgf5k-1750242548265-f67d75d18ac9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",-1,"fra1",-1,-1,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BPHCED01KZ0Q3N6RQ8GZ","iudbJT0AdmRm"
"2025-06-18 10:29:07",1750242547412,"analyzer2-phi.vercel.app/api/call-logs/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"2njqh-1750242547379-ffb9a82b6750","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/call-logs/[id]","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",44,"fra1",125,1769,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BNPMS9S5G7DEGEDJTEYJ","e4WhUcjOnZ2e"
"2025-06-18 10:29:07",1750242547383,"analyzer2-phi.vercel.app/api/call-logs/3cd8fe01-88b7-4bee-b825-40bcdcc11d05","GET","",200,"2njqh-1750242547379-ffb9a82b6750","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","analyzer2-phi.vercel.app","analyzer2-phi.vercel.app","dpl_6fvRGoei4BzoSPLE5N7hqc17N8zq",-1,"fra1",-1,-1,"","prj_upyZeSo9eCjW2inPFbp15ci8JGgy","","","01JY19BNNQXHRN1BEJA24CQ7ZY","iudbJT0AdmRm"
